classname ; cbo ; dit ; fanIn ; fanOut ; lcom ; noc ; numberOfAttributes ; numberOfAttributesInherited ; numberOfLinesOfCode ; numberOfMethods ; numberOfMethodsInherited ; numberOfPrivateAttributes ; numberOfPrivateMethods ; numberOfPublicAttributes ; numberOfPublicMethods ; rfc ; wmc ; bugs ; nonTrivialBugs ; majorBugs ; criticalBugs ; highPriorityBugs ; 
org::eclipse::jdt::internal::core::util::LocalVariableAttribute ; 3 ; 3 ; 1 ; 2 ; 3 ; 0 ; 3 ; 1 ; 21.0 ; 3.0 ; 31 ; 3 ; 0 ; 0.0 ; 3 ; 5.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::builder::NameEnvironment ; 19 ; 1 ; 3 ; 16 ; 36 ; 0 ; 6 ; 12 ; 271.0 ; 9.0 ; 11 ; 0 ; 4 ; 6.0 ; 4 ; 116.0 ; 79.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::ParameterizedType ; 10 ; 3 ; 6 ; 4 ; 91 ; 0 ; 6 ; 95 ; 88.0 ; 14.0 ; 76 ; 3 ; 0 ; 1.0 ; 4 ; 47.0 ; 22.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::formatter::comment::Java2HTMLEntityReader ; 5 ; 2 ; 2 ; 3 ; 1 ; 0 ; 3 ; 0 ; 50.0 ; 2.0 ; 39 ; 3 ; 0 ; 0.0 ; 1 ; 18.0 ; 12.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::BufferFactoryWrapper ; 6 ; 2 ; 3 ; 3 ; 15 ; 0 ; 1 ; 0 ; 23.0 ; 6.0 ; 13 ; 0 ; 1 ; 1.0 ; 5 ; 11.0 ; 10.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::NameLookup ; 29 ; 1 ; 6 ; 25 ; 171 ; 0 ; 13 ; 12 ; 691.0 ; 19.0 ; 8 ; 1 ; 5 ; 3.0 ; 7 ; 244.0 ; 181.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::complete::CompletionOnJavadocTag ; 8 ; 8 ; 3 ; 5 ; 21 ; 0 ; 3 ; 507 ; 115.0 ; 7.0 ; 120 ; 1 ; 0 ; 1.0 ; 7 ; 24.0 ; 34.0 ; 1 ; 1 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::util::HashtableOfObject ; 17 ; 1 ; 14 ; 3 ; 45 ; 0 ; 4 ; 0 ; 122.0 ; 10.0 ; 16 ; 0 ; 1 ; 4.0 ; 9 ; 26.0 ; 33.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::ParameterizedQualifiedTypeReference ; 16 ; 7 ; 3 ; 13 ; 36 ; 2 ; 1 ; 387 ; 296.0 ; 9.0 ; 101 ; 0 ; 1 ; 1.0 ; 7 ; 115.0 ; 91.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::eval::EvaluationContext ; 19 ; 1 ; 4 ; 16 ; 190 ; 0 ; 17 ; 26 ; 332.0 ; 20.0 ; 8 ; 0 ; 1 ; 16.0 ; 17 ; 76.0 ; 43.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::ContinueStatement ; 9 ; 4 ; 0 ; 9 ; 6 ; 0 ; 0 ; 384 ; 75.0 ; 4.0 ; 41 ; 0 ; 0 ; 0.0 ; 4 ; 29.0 ; 17.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::ThrowStatement ; 8 ; 3 ; 1 ; 7 ; 15 ; 0 ; 2 ; 380 ; 44.0 ; 6.0 ; 38 ; 0 ; 0 ; 2.0 ; 6 ; 28.0 ; 13.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::SourceType ; 42 ; 6 ; 6 ; 39 ; 1128 ; 1 ; 0 ; 69 ; 480.0 ; 48.0 ; 250 ; 0 ; 0 ; 0.0 ; 45 ; 258.0 ; 121.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::StackMapFrame ; 3 ; 2 ; 1 ; 2 ; 28 ; 0 ; 8 ; 0 ; 127.0 ; 8.0 ; 25 ; 8 ; 0 ; 0.0 ; 7 ; 24.0 ; 20.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::CheckDebugAttributes ; 7 ; 1 ; 0 ; 7 ; 6 ; 0 ; 2 ; 0 ; 50.0 ; 4.0 ; 0 ; 2 ; 1 ; 0.0 ; 3 ; 28.0 ; 14.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::ClasspathEntry ; 46 ; 1 ; 21 ; 27 ; 946 ; 0 ; 43 ; 5 ; 1340.0 ; 44.0 ; 21 ; 8 ; 10 ; 8.0 ; 28 ; 567.0 ; 396.0 ; 4 ; 0 ; 1 ; 1 ; 0 ; 
org::eclipse::jdt::internal::core::jdom::DOMPackage ; 6 ; 3 ; 1 ; 5 ; 36 ; 0 ; 0 ; 38 ; 50.0 ; 9.0 ; 116 ; 0 ; 0 ; 0.0 ; 5 ; 28.0 ; 12.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::matching::PackageReferencePattern ; 1 ; 5 ; 0 ; 1 ; 36 ; 0 ; 4 ; 61 ; 40.0 ; 9.0 ; 49 ; 0 ; 0 ; 0.0 ; 5 ; 14.0 ; 12.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::JavaProjectElementInfo ; 21 ; 3 ; 3 ; 20 ; 45 ; 0 ; 3 ; 3 ; 251.0 ; 10.0 ; 17 ; 1 ; 3 ; 1.0 ; 1 ; 82.0 ; 55.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::SourceAnnotationMethodInfo ; 1 ; 7 ; 1 ; 0 ; 1 ; 0 ; 3 ; 12 ; 3.0 ; 2.0 ; 52 ; 0 ; 0 ; 3.0 ; 2 ; 2.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::ExtendedStringLiteral ; 2 ; 6 ; 1 ; 1 ; 6 ; 0 ; 0 ; 386 ; 29.0 ; 4.0 ; 85 ; 0 ; 0 ; 0.0 ; 4 ; 11.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::builder::WorkQueue ; 4 ; 1 ; 3 ; 1 ; 28 ; 0 ; 2 ; 0 ; 28.0 ; 8.0 ; 8 ; 2 ; 0 ; 0.0 ; 8 ; 16.0 ; 9.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::SourceConstructorInfo ; 1 ; 6 ; 1 ; 0 ; 10 ; 0 ; 1 ; 11 ; 13.0 ; 5.0 ; 47 ; 1 ; 0 ; 0.0 ; 4 ; 5.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::ArrayQualifiedTypeReference ; 8 ; 6 ; 4 ; 5 ; 15 ; 2 ; 1 ; 386 ; 62.0 ; 6.0 ; 95 ; 0 ; 0 ; 1.0 ; 5 ; 21.0 ; 12.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::DocumentElementParser ; 25 ; 2 ; 1 ; 24 ; 1711 ; 0 ; 11 ; 402 ; 1200.0 ; 59.0 ; 8 ; 8 ; 2 ; 3.0 ; 15 ; 308.0 ; 138.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::builder::ImageBuilderInternalException ; 2 ; 1 ; 2 ; 0 ; 3 ; 0 ; 2 ; 0 ; 15.0 ; 3.0 ; 23 ; 1 ; 0 ; 0.0 ; 3 ; 7.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::complete::CompletionOnJavadocSingleTypeReference ; 2 ; 7 ; 1 ; 1 ; 28 ; 0 ; 1 ; 396 ; 55.0 ; 8.0 ; 102 ; 0 ; 0 ; 1.0 ; 8 ; 26.0 ; 18.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::OperatorExpression ; 5 ; 4 ; 4 ; 1 ; 300 ; 4 ; 1 ; 411 ; 1520.0 ; 25.0 ; 69 ; 0 ; 0 ; 1.0 ; 25 ; 63.0 ; 73.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::TypeNameRequestorWrapper ; 1 ; 1 ; 0 ; 1 ; 1 ; 0 ; 1 ; 0 ; 6.0 ; 2.0 ; 9 ; 0 ; 0 ; 1.0 ; 2 ; 3.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::impl::AssistAnnotation ; 5 ; 5 ; 5 ; 0 ; 1 ; 0 ; 1 ; 55 ; 7.0 ; 2.0 ; 139 ; 1 ; 0 ; 0.0 ; 2 ; 3.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::ArrayCreation ; 6 ; 3 ; 1 ; 6 ; 120 ; 0 ; 7 ; 95 ; 110.0 ; 16.0 ; 73 ; 4 ; 0 ; 0.0 ; 6 ; 59.0 ; 27.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::CompilationUnitStructureRequestor ; 40 ; 2 ; 3 ; 38 ; 630 ; 1 ; 15 ; 0 ; 525.0 ; 36.0 ; 36 ; 0 ; 2 ; 0.0 ; 16 ; 252.0 ; 99.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::JavadocSingleTypeReference ; 9 ; 6 ; 2 ; 7 ; 10 ; 2 ; 3 ; 385 ; 66.0 ; 5.0 ; 95 ; 0 ; 0 ; 3.0 ; 2 ; 29.0 ; 17.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::builder::BatchImageBuilder ; 15 ; 2 ; 2 ; 14 ; 78 ; 0 ; 3 ; 19 ; 269.0 ; 13.0 ; 37 ; 0 ; 1 ; 3.0 ; 2 ; 89.0 ; 66.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::parser::AbstractCommentParser ; 13 ; 1 ; 6 ; 7 ; 861 ; 2 ; 58 ; 78 ; 1399.0 ; 42.0 ; 8 ; 3 ; 4 ; 4.0 ; 1 ; 329.0 ; 426.0 ; 7 ; 0 ; 0 ; 0 ; 2 ; 
org::eclipse::jdt::internal::core::ResolvedBinaryField ; 3 ; 8 ; 3 ; 1 ; 10 ; 0 ; 1 ; 69 ; 23.0 ; 5.0 ; 243 ; 1 ; 0 ; 0.0 ; 4 ; 8.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::index::Index ; 23 ; 1 ; 19 ; 6 ; 78 ; 0 ; 7 ; 0 ; 134.0 ; 13.0 ; 8 ; 0 ; 0 ; 3.0 ; 13 ; 52.0 ; 53.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::ExternalFoldersManager ; 17 ; 1 ; 11 ; 9 ; 66 ; 0 ; 5 ; 0 ; 192.0 ; 12.0 ; 8 ; 5 ; 3 ; 0.0 ; 9 ; 86.0 ; 51.0 ; 3 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::BooleanLiteral ; 2 ; 3 ; 1 ; 1 ; 66 ; 0 ; 3 ; 95 ; 52.0 ; 12.0 ; 73 ; 2 ; 0 ; 0.0 ; 3 ; 28.0 ; 14.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::Disassembler ; 18 ; 2 ; 3 ; 15 ; 561 ; 1 ; 2 ; 5 ; 629.0 ; 34.0 ; 10 ; 2 ; 30 ; 0.0 ; 3 ; 263.0 ; 159.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::DOMFinder ; 7 ; 2 ; 2 ; 6 ; 6 ; 0 ; 7 ; 0 ; 28.0 ; 4.0 ; 13 ; 5 ; 0 ; 2.0 ; 3 ; 14.0 ; 10.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::lookup::VariableBinding ; 29 ; 2 ; 26 ; 3 ; 28 ; 2 ; 6 ; 28 ; 35.0 ; 8.0 ; 16 ; 0 ; 0 ; 5.0 ; 8 ; 15.0 ; 11.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::CodeSnippetParsingUtil ; 15 ; 1 ; 2 ; 13 ; 15 ; 0 ; 1 ; 0 ; 152.0 ; 6.0 ; 8 ; 0 ; 1 ; 1.0 ; 5 ; 67.0 ; 19.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::indexing::ReadWriteMonitor ; 12 ; 1 ; 10 ; 2 ; 28 ; 0 ; 1 ; 0 ; 52.0 ; 8.0 ; 8 ; 1 ; 0 ; 0.0 ; 8 ; 21.0 ; 15.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::JavaProject ; 94 ; 4 ; 52 ; 50 ; 4753 ; 1 ; 9 ; 63 ; 1607.0 ; 98.0 ; 177 ; 2 ; 11 ; 0.0 ; 76 ; 664.0 ; 344.0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::flow::ExceptionHandlingFlowContext ; 13 ; 2 ; 5 ; 9 ; 36 ; 1 ; 9 ; 141 ; 139.0 ; 9.0 ; 35 ; 0 ; 0 ; 8.0 ; 9 ; 47.0 ; 36.0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::matching::TypeReferenceLocator ; 22 ; 2 ; 1 ; 22 ; 91 ; 0 ; 3 ; 68 ; 343.0 ; 14.0 ; 33 ; 1 ; 0 ; 0.0 ; 3 ; 107.0 ; 117.0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::JavaModelStatus ; 15 ; 2 ; 4 ; 11 ; 91 ; 0 ; 6 ; 45 ; 286.0 ; 14.0 ; 4 ; 0 ; 0 ; 0.0 ; 12 ; 120.0 ; 89.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::CatchClause ; 5 ; 2 ; 1 ; 4 ; 91 ; 0 ; 5 ; 95 ; 107.0 ; 14.0 ; 68 ; 3 ; 0 ; 0.0 ; 5 ; 53.0 ; 27.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::JavadocArraySingleTypeReference ; 3 ; 7 ; 1 ; 2 ; 6 ; 0 ; 0 ; 387 ; 14.0 ; 4.0 ; 101 ; 0 ; 0 ; 0.0 ; 2 ; 12.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::CreateMethodOperation ; 12 ; 4 ; 2 ; 10 ; 28 ; 0 ; 1 ; 28 ; 64.0 ; 8.0 ; 91 ; 0 ; 1 ; 0.0 ; 2 ; 38.0 ; 17.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::Buffer ; 6 ; 1 ; 1 ; 5 ; 231 ; 1 ; 11 ; 0 ; 275.0 ; 22.0 ; 25 ; 0 ; 0 ; 0.0 ; 18 ; 83.0 ; 62.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::matching::TypeParameterLocator ; 5 ; 2 ; 1 ; 5 ; 21 ; 0 ; 1 ; 68 ; 57.0 ; 7.0 ; 33 ; 0 ; 0 ; 0.0 ; 4 ; 16.0 ; 27.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::batch::ClasspathLocation ; 4 ; 1 ; 2 ; 2 ; 1 ; 2 ; 6 ; 12 ; 15.0 ; 2.0 ; 16 ; 0 ; 0 ; 4.0 ; 0 ; 7.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::MemberValuePair ; 3 ; 1 ; 0 ; 3 ; 10 ; 0 ; 3 ; 14 ; 26.0 ; 5.0 ; 11 ; 0 ; 0 ; 3.0 ; 5 ; 8.0 ; 13.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::ConstructorInvocation ; 4 ; 3 ; 1 ; 4 ; 78 ; 0 ; 6 ; 95 ; 76.0 ; 13.0 ; 73 ; 4 ; 0 ; 0.0 ; 4 ; 39.0 ; 23.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::formatter::comment::CommentRegion ; 12 ; 1 ; 6 ; 7 ; 351 ; 1 ; 12 ; 19 ; 269.0 ; 27.0 ; 0 ; 8 ; 3 ; 0.0 ; 2 ; 106.0 ; 54.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::util::HashtableOfObjectToIntArray ; 3 ; 1 ; 1 ; 2 ; 45 ; 0 ; 4 ; 0 ; 117.0 ; 10.0 ; 16 ; 0 ; 1 ; 4.0 ; 9 ; 24.0 ; 30.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::indexing::RemoveFolderFromIndex ; 5 ; 2 ; 1 ; 5 ; 3 ; 0 ; 4 ; 8 ; 49.0 ; 3.0 ; 19 ; 0 ; 0 ; 4.0 ; 3 ; 17.0 ; 15.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::SelectionEngine ; 49 ; 2 ; 3 ; 46 ; 120 ; 0 ; 22 ; 13 ; 1189.0 ; 16.0 ; 19 ; 11 ; 10 ; 11.0 ; 6 ; 265.0 ; 229.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::lookup::ImportBinding ; 8 ; 2 ; 5 ; 3 ; 10 ; 1 ; 4 ; 28 ; 21.0 ; 5.0 ; 16 ; 0 ; 0 ; 4.0 ; 5 ; 12.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::compiler::BuildContext ; 3 ; 2 ; 1 ; 2 ; 28 ; 0 ; 0 ; 6 ; 56.0 ; 8.0 ; 11 ; 0 ; 0 ; 0.0 ; 8 ; 17.0 ; 20.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::matching::PackageDeclarationLocator ; 2 ; 2 ; 1 ; 1 ; 3 ; 0 ; 1 ; 68 ; 11.0 ; 3.0 ; 33 ; 0 ; 0 ; 0.0 ; 2 ; 4.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::codegen::ExceptionLabel ; 10 ; 2 ; 4 ; 7 ; 10 ; 0 ; 3 ; 3 ; 58.0 ; 5.0 ; 10 ; 0 ; 0 ; 3.0 ; 5 ; 28.0 ; 15.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::eval::CodeSnippetFieldReference ; 15 ; 6 ; 1 ; 14 ; 21 ; 0 ; 2 ; 423 ; 336.0 ; 7.0 ; 107 ; 0 ; 0 ; 2.0 ; 7 ; 132.0 ; 75.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::lookup::ElementValuePair ; 5 ; 1 ; 4 ; 1 ; 21 ; 0 ; 3 ; 0 ; 28.0 ; 7.0 ; 8 ; 0 ; 0 ; 3.0 ; 5 ; 12.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::JarPackageFragmentInfo ; 1 ; 4 ; 1 ; 0 ; 1 ; 0 ; 0 ; 4 ; 3.0 ; 2.0 ; 21 ; 0 ; 0 ; 0.0 ; 0 ; 2.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::CancelableNameEnvironment ; 2 ; 2 ; 0 ; 2 ; 10 ; 0 ; 1 ; 54 ; 23.0 ; 5.0 ; 19 ; 0 ; 1 ; 1.0 ; 4 ; 16.0 ; 8.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::parser::RecoveredElement ; 17 ; 1 ; 14 ; 3 ; 300 ; 6 ; 4 ; 0 ; 172.0 ; 25.0 ; 8 ; 0 ; 0 ; 3.0 ; 23 ; 43.0 ; 54.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::UserLibraryClasspathContainer ; 4 ; 1 ; 2 ; 3 ; 21 ; 0 ; 1 ; 3 ; 35.0 ; 7.0 ; 12 ; 1 ; 2 ; 0.0 ; 5 ; 17.0 ; 13.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::problem::DefaultProblemFactory ; 15 ; 1 ; 7 ; 8 ; 28 ; 3 ; 6 ; 0 ; 126.0 ; 8.0 ; 11 ; 5 ; 1 ; 1.0 ; 7 ; 56.0 ; 22.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::search::TypeReferenceMatch ; 4 ; 4 ; 2 ; 2 ; 6 ; 0 ; 1 ; 3 ; 16.0 ; 4.0 ; 38 ; 1 ; 0 ; 0.0 ; 4 ; 7.0 ; 6.0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::JavadocMessageSend ; 12 ; 5 ; 2 ; 10 ; 15 ; 1 ; 3 ; 397 ; 174.0 ; 6.0 ; 94 ; 0 ; 1 ; 3.0 ; 5 ; 74.0 ; 53.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::lookup::BaseTypeBinding ; 10 ; 3 ; 9 ; 1 ; 91 ; 0 ; 2 ; 40 ; 163.0 ; 14.0 ; 71 ; 1 ; 0 ; 1.0 ; 13 ; 17.0 ; 55.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::WildcardType ; 7 ; 3 ; 5 ; 3 ; 105 ; 0 ; 5 ; 95 ; 80.0 ; 15.0 ; 76 ; 3 ; 0 ; 0.0 ; 5 ; 43.0 ; 21.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::RuntimeInvisibleParameterAnnotationsAttribute ; 3 ; 3 ; 1 ; 2 ; 3 ; 0 ; 3 ; 1 ; 22.0 ; 3.0 ; 31 ; 3 ; 0 ; 0.0 ; 3 ; 6.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::UserLibraryClasspathContainerInitializer ; 8 ; 2 ; 0 ; 8 ; 28 ; 0 ; 0 ; 2 ; 52.0 ; 8.0 ; 18 ; 0 ; 3 ; 0.0 ; 5 ; 34.0 ; 19.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::AST ; 108 ; 1 ; 49 ; 93 ; 7381 ; 0 ; 17 ; 0 ; 804.0 ; 122.0 ; 8 ; 10 ; 0 ; 3.0 ; 96 ; 347.0 ; 182.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::UnresolvedReferenceNameFinder ; 11 ; 2 ; 1 ; 10 ; 153 ; 0 ; 12 ; 0 ; 321.0 ; 18.0 ; 11 ; 12 ; 14 ; 0.0 ; 4 ; 66.0 ; 86.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::complete::CompletionOnAnnotationOfType ; 2 ; 4 ; 1 ; 1 ; 1 ; 0 ; 2 ; 421 ; 10.0 ; 2.0 ; 68 ; 0 ; 0 ; 2.0 ; 2 ; 3.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::HashSetOfCharArrayArray ; 6 ; 1 ; 1 ; 5 ; 36 ; 0 ; 3 ; 0 ; 118.0 ; 9.0 ; 16 ; 0 ; 2 ; 3.0 ; 7 ; 31.0 ; 33.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::LongLiteral ; 6 ; 6 ; 0 ; 6 ; 21 ; 1 ; 1 ; 385 ; 128.0 ; 7.0 ; 79 ; 0 ; 0 ; 0.0 ; 7 ; 20.0 ; 47.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::util::HashtableOfType ; 4 ; 1 ; 2 ; 2 ; 21 ; 0 ; 4 ; 0 ; 79.0 ; 7.0 ; 8 ; 0 ; 1 ; 4.0 ; 6 ; 17.0 ; 26.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::ClassLiteralAccess ; 10 ; 4 ; 1 ; 9 ; 15 ; 1 ; 3 ; 384 ; 72.0 ; 6.0 ; 69 ; 0 ; 0 ; 3.0 ; 6 ; 37.0 ; 18.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::NumberLiteral ; 5 ; 3 ; 1 ; 4 ; 78 ; 0 ; 3 ; 95 ; 97.0 ; 13.0 ; 73 ; 2 ; 0 ; 0.0 ; 3 ; 42.0 ; 20.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::CharArrayBuffer ; 11 ; 1 ; 9 ; 2 ; 6 ; 0 ; 5 ; 0 ; 35.0 ; 4.0 ; 8 ; 0 ; 0 ; 0.0 ; 4 ; 10.0 ; 10.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::formatter::OptimizedReplaceEdit ; 1 ; 1 ; 1 ; 0 ; 1 ; 0 ; 3 ; 0 ; 8.0 ; 2.0 ; 8 ; 0 ; 0 ; 3.0 ; 2 ; 2.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::JavaCorePreferenceModifyListener ; 2 ; 1 ; 0 ; 2 ; 3 ; 0 ; 2 ; 0 ; 29.0 ; 3.0 ; 0 ; 0 ; 0 ; 2.0 ; 1 ; 15.0 ; 8.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::matching::FieldPattern ; 5 ; 5 ; 2 ; 3 ; 36 ; 1 ; 7 ; 67 ; 63.0 ; 9.0 ; 47 ; 0 ; 0 ; 0.0 ; 7 ; 30.0 ; 29.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::builder::NameSet ; 2 ; 1 ; 1 ; 1 ; 6 ; 0 ; 3 ; 0 ; 41.0 ; 4.0 ; 8 ; 0 ; 1 ; 3.0 ; 3 ; 10.0 ; 13.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
