classname ; numberOfBugsFoundUntil: ; numberOfNonTrivialBugsFoundUntil: ; numberOfMajorBugsFoundUntil: ; numberOfCriticalBugsFoundUntil: ; numberOfHighPriorityBugsFoundUntil: ; bugs ; nonTrivialBugs ; majorBugs ; criticalBugs ; highPriorityBugs ; 
org::eclipse::mylyn::internal::bugzilla::core::history::TaskRevision ; 7 ; 4 ; 0 ; 0 ; 3 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::ScheduledPresentation ; 4 ; 1 ; 0 ; 0 ; 3 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::ui::util::css::IdSelector ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::sandbox::bridge::bugs::BugzillaMylynSearch ; 4 ; 1 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::provisional::tasks::bugs::AbstractTaskContributor ; 4 ; 1 ; 0 ; 0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::confluence::core::token::AnchorReplacementToken ; 3 ; 3 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::trac::core::util::TracHttpClientTransportFactory ; 22 ; 13 ; 0 ; 0 ; 11 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::zest::layouts::constraints::BasicEntityConstraint ; 1 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::tasks::ui::preferences::MarkupViewerPreferencePage ; 4 ; 0 ; 0 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::ui::validation::ValidationProjectBuilder ; 3 ; 2 ; 0 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::xplanner::ui::wizard::AbstractXPlannerQueryWizardPage ; 1 ; 1 ; 1 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::service::JiraInsufficientPermissionException ; 6 ; 4 ; 0 ; 0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::monitor::tests::MockSelectionMonitor ; 6 ; 4 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::zest::tests::swt::HelloWorld ; 1 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::confluence::core::block::CodeBlock ; 4 ; 3 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::wikitext::ui::annotation::IdAnnotation ; 4 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::core::Messages ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::context::ui::commands::RetrieveContextAttachmentHandler ; 5 ; 3 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::bugzilla::core::BugzillaCustomField ; 5 ; 1 ; 0 ; 0 ; 3 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::team::ui::ContextChangeSet ; 22 ; 11 ; 2 ; 2 ; 16 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::resources::ui::ResourcesUiBridgePlugin ; 7 ; 2 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::sandbox::dev::actions::ShowPropertiesAction ; 2 ; 0 ; 0 ; 0 ; 1 ; 1 ; 1 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::sandbox::bridge::bugs::BugzillaStructureBridge ; 19 ; 7 ; 0 ; 0 ; 15 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::service::JiraException ; 4 ; 3 ; 0 ; 0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::service::JiraRemoteMessageException ; 6 ; 3 ; 0 ; 0 ; 3 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::java::ui::search::JavaReferencesProvider ; 4 ; 0 ; 0 ; 0 ; 3 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::monitor::usage::wizards::UsageUploadWizardPage ; 9 ; 5 ; 0 ; 0 ; 5 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::ui::editor::operations::Messages ; 1 ; 1 ; 0 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::xplanner::core::service::exceptions::InsufficientPermissionException ; 1 ; 1 ; 1 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::core::AbstractTaskCategory ; 4 ; 2 ; 0 ; 0 ; 3 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::commands::MarkTaskHandler ; 9 ; 3 ; 0 ; 0 ; 5 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::wikitext::ui::viewer::MarkupViewer ; 6 ; 6 ; 1 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorExtensionSettingsContribution ; 4 ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::xplanner::core::service::CachedXPlannerClient ; 1 ; 1 ; 1 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::bugs::actions::ReportBugAction ; 7 ; 2 ; 0 ; 0 ; 2 ; 1 ; 1 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::tasks::core::data::TaskDataModelEvent ; 4 ; 3 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::bugzilla::core::BugzillaClientFactory ; 15 ; 9 ; 0 ; 0 ; 8 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::actions::ExportAction ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::zest::core::viewers::ZoomContributionViewItem ; 3 ; 3 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::ui::WikiTextNature ; 1 ; 0 ; 0 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::model::filter::SpecificUserFilter ; 4 ; 2 ; 0 ; 0 ; 3 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::zest::layouts::constraints::EntityPriorityConstraint ; 1 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::pde::ui::junit::Messages ; 2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::JiraIssueCollector ; 3 ; 1 ; 0 ; 0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::wikitext::ui::commands::ConvertMarkupToHtml ; 5 ; 5 ; 0 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::sandbox::ui::planner::CompletedTaskCollector ; 4 ; 1 ; 0 ; 0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::ActivityExternalizationParticipant ; 10 ; 4 ; 0 ; 0 ; 7 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::xplanner::core::service::soap::SoapXPlannerServiceFactory ; 1 ; 1 ; 1 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::context::ui::InterestSorter ; 9 ; 4 ; 0 ; 0 ; 6 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::sandbox::bridge::bugs::BugzillaReferencesProvider ; 19 ; 9 ; 0 ; 0 ; 12 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::sandbox::ui::planner::TaskActivityWizardPage ; 9 ; 3 ; 0 ; 0 ; 5 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::textile::core::phrase::SimpleTextilePhraseModifier ; 4 ; 4 ; 0 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::java::tasks::Messages ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::ui::util::css::editor::CommentRule ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::wikitext::core::util::anttask::MarkupToEclipseHelpTask ; 6 ; 5 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::editors::TaskAttachmentDropListener ; 3 ; 1 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::actions::LinkWithEditorAction ; 7 ; 1 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::provisional::commons::ui::CommonColors ; 2 ; 0 ; 0 ; 0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::tracwiki::core::token::TicketAttachmentLinkReplacementToken ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::context::core::DegreeOfInterest ; 18 ; 11 ; 1 ; 0 ; 9 ; 2 ; 2 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::bugzilla::core::history::AttachmentEvent ; 6 ; 2 ; 0 ; 0 ; 3 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::web::tasks::ParameterEditorDialog ; 5 ; 2 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::ui::util::css::editor::PropertyNameRule ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::ui::editor::MarkupSourceViewerConfiguration ; 6 ; 2 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::actions::GoIntoAction ; 9 ; 3 ; 0 ; 0 ; 5 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::model::filter::CustomFieldFilter ; 4 ; 2 ; 0 ; 0 ; 3 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::zest::layouts::InvalidLayoutConfiguration ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::confluence::core::block::ParagraphBlock ; 4 ; 4 ; 0 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::examples::bugzilla::Main ; 3 ; 2 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::core::TaskActivityManager ; 46 ; 24 ; 1 ; 1 ; 29 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::model::filter::DateFilter ; 4 ; 2 ; 0 ; 0 ; 3 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::actions::RemoveFromCategoryAction ; 24 ; 7 ; 0 ; 0 ; 17 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::bugzilla::ui::tasklist::Messages ; 2 ; 1 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::sandbox::ui::planner::ActivityReportAction ; 3 ; 1 ; 0 ; 0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::tasks::ui::wizards::NewWebTaskWizard ; 15 ; 5 ; 0 ; 0 ; 8 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::confluence::core::token::HyperlinkReplacementToken ; 4 ; 4 ; 0 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::trac::core::model::TracTicketType ; 3 ; 1 ; 0 ; 0 ; 3 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::java::PackageExplorerManager ; 8 ; 3 ; 0 ; 0 ; 6 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::web::ui::WebImages ; 6 ; 2 ; 0 ; 0 ; 5 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::core::data::FileTaskAttachmentSource ; 4 ; 0 ; 0 ; 0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::search::SearchResultSorterId ; 8 ; 4 ; 0 ; 0 ; 7 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::monitor::core::collection::InteractionEventUtil ; 5 ; 2 ; 0 ; 0 ; 3 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::wizards::SelectRepositoryPage ; 32 ; 12 ; 2 ; 0 ; 14 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::RefactorRepositoryUrlOperation ; 14 ; 10 ; 1 ; 0 ; 11 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::team::ui::AbstractContextChangeSetManager ; 26 ; 11 ; 1 ; 0 ; 15 ; 1 ; 1 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::commands::AbstractTaskHandler ; 4 ; 0 ; 0 ; 0 ; 2 ; 1 ; 1 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::zest::layouts::algorithms::SpringLayoutAlgorithm ; 3 ; 3 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::zest::layouts::dataStructures::InternalNode ; 2 ; 2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::monitor::usage::editors::UsageCountContentProvider ; 5 ; 2 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::java::ui::search::JavaReadAccessProvider ; 3 ; 0 ; 0 ; 0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::wikitext::core::parser::TableAttributes ; 4 ; 3 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::context::ui::commands::Messages ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::monitor::usage::editors::UsageCountLabelProvider ; 3 ; 2 ; 0 ; 0 ; 3 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::context::ui::actions::ContextAttachAction ; 32 ; 11 ; 0 ; 0 ; 20 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::wizards::NewTaskPage ; 10 ; 5 ; 1 ; 0 ; 6 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::sandbox::ui::planner::TaskPlannerLabelProvider ; 7 ; 2 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::notifications::TaskAttributeDiff ; 2 ; 0 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::monitor::usage::ReportGenerator ; 5 ; 1 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::trac::ui::wizard::Messages ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::monitor::core::collection::InteractionEventComparator ; 3 ; 2 ; 0 ; 0 ; 3 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::zest::core::widgets::internal::AligningBendpointLocator ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::trac::wiki::actions::OpenWikiPageAction ; 8 ; 3 ; 0 ; 0 ; 6 ; 1 ; 1 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::zest::layouts::algorithms::internal::DynamicScreen ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::actions::DeleteTaskEditorAction ; 2 ; 0 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::trac::wiki::editor::TracWikiPageEditorInput ; 2 ; 1 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::search::Messages ; 3 ; 2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::monitor::core::collection::DelegatingUsageCollector ; 5 ; 2 ; 0 ; 0 ; 3 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::wikitext::core::parser::markup::token::EntityReplacementTokenProcessor ; 3 ; 3 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::bugzilla::core::GzipPostMethod ; 11 ; 4 ; 0 ; 0 ; 7 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::sandbox::ui::GroupedTaskListContentProvider ; 9 ; 2 ; 0 ; 0 ; 6 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::java::ui::editor::AutoFoldPreferenceBlock ; 12 ; 3 ; 0 ; 0 ; 9 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::tracwiki::core::validation::TracWikiReferenceValidationRule ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::xplanner::ui::wizard::ProjectsViewerContentProvider ; 1 ; 1 ; 1 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::ide::ui::actions::FocusProjectExplorerAction ; 6 ; 3 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::wikitext::core::parser::markup::ContentState ; 6 ; 6 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::bugzilla::ui::wizard::Messages ; 1 ; 0 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::actions::ToggleTaskActivationAction ; 14 ; 6 ; 0 ; 0 ; 10 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::ui::JiraTaskEditor ; 7 ; 4 ; 1 ; 0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::core::util::XML11Char ; 2 ; 2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::bugzilla::deprecated::BugzillaTaskEditorFactory ; 3 ; 1 ; 0 ; 0 ; 3 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::commands::SubmitTaskHandler ; 2 ; 0 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::service::web::JiraWebSession ; 30 ; 17 ; 5 ; 0 ; 14 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::zest::tests::swt::GraphSnippet6 ; 1 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::trac::core::model::TracTicketStatus ; 3 ; 1 ; 0 ; 0 ; 3 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::sandbox::ui::planner::PlannedTasksContentProvider ; 4 ; 1 ; 0 ; 0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::commons::ui::TaskListImageDescriptor ; 2 ; 0 ; 0 ; 0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::actions::SynchronizeAutomaticallyAction ; 7 ; 3 ; 0 ; 0 ; 3 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::trac::core::client::AbstractWikiHandler ; 2 ; 1 ; 0 ; 0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::commands::CollapseAllHandler ; 2 ; 0 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::ui::editor::dnd::OutlineDropTargetListener ; 1 ; 1 ; 0 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::notifications::TaskDataDiff ; 7 ; 4 ; 1 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::model::Component ; 6 ; 4 ; 0 ; 0 ; 5 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::tracwiki::core::token::TicketLinkReplacementToken ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::ui::viewer::annotation::BulletAnnotation ; 3 ; 3 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::xplanner::core::DebugManager ; 1 ; 1 ; 1 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::views::TaskListDropAdapter ; 69 ; 28 ; 3 ; 0 ; 41 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::team::ui::actions::OpenCorrespondingTaskAction ; 41 ; 18 ; 1 ; 1 ; 18 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::commons::net::ProgressMonitorInputStream ; 2 ; 0 ; 0 ; 0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::context::ui::FocusedViewerManager ; 30 ; 15 ; 2 ; 0 ; 20 ; 2 ; 1 ; 1 ; 1 ; 0 ; 
org::eclipse::mylyn::tasks::ui::wizards::AbstractRepositoryQueryPage ; 16 ; 8 ; 0 ; 0 ; 11 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::sandbox::bridge::bugs::BugzillaUiBridge ; 22 ; 9 ; 0 ; 0 ; 14 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::commons::net::TimeoutOutputStream ; 1 ; 0 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::java::ui::editor::FocusedJavaTypeProposalComputer ; 5 ; 3 ; 0 ; 0 ; 3 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::commons::net::CloneableHostConfiguration ; 2 ; 0 ; 0 ; 0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::java::tests::xml::XmlResultUpdaterSearchListener ; 16 ; 7 ; 1 ; 1 ; 9 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::tasks::core::sync::SubmitJobListener ; 4 ; 2 ; 0 ; 0 ; 3 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasklist::ui::views::ImageTableCellEditor ; 2 ; 0 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteUser ; 7 ; 4 ; 1 ; 1 ; 5 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::xplanner::soap::IterationData ; 4 ; 1 ; 0 ; 0 ; 3 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::bugzilla::ui::editor::KeywordsDialog ; 4 ; 0 ; 0 ; 0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::bugs::OpenBugzillaReportJob ; 2 ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::tasks::ui::editors::AbstractAttributeEditor ; 11 ; 3 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::team::ui::preferences::FocusedTeamPreferencePage ; 11 ; 5 ; 1 ; 0 ; 5 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::ui::editor::HeadingProjectionAnnotation ; 1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::bugzilla::ui::BugzillaSearchHandler ; 3 ; 1 ; 0 ; 0 ; 3 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::provisional::commons::ui::DatePicker ; 8 ; 4 ; 1 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::monitor::usage::editors::UsageEditorPart ; 14 ; 5 ; 1 ; 0 ; 10 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::provisional::commons::ui::DatePickerPanel ; 2 ; 0 ; 0 ; 0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
