classname ; cbo ; dit ; fanIn ; fanOut ; lcom ; noc ; numberOfAttributes ; numberOfAttributesInherited ; numberOfLinesOfCode ; numberOfMethods ; numberOfMethodsInherited ; numberOfPrivateAttributes ; numberOfPrivateMethods ; numberOfPublicAttributes ; numberOfPublicMethods ; rfc ; wmc ; bugs ; nonTrivialBugs ; majorBugs ; criticalBugs ; highPriorityBugs ; 
org::apache::lucene::analysis::cn::ChineseTokenizer ; 3 ; 3 ; 2 ; 1 ; 6 ; 0 ; 9 ; 1 ; 66.0 ; 4.0 ; 16 ; 9 ; 2 ; 0.0 ; 2 ; 15.0 ; 14.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::wikipedia::analysis::WikipediaTokenizer ; 5 ; 3 ; 1 ; 4 ; 28 ; 0 ; 38 ; 1 ; 122.0 ; 8.0 ; 16 ; 4 ; 4 ; 0.0 ; 3 ; 74.0 ; 26.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::instantiated::InstantiatedTermDocs ; 6 ; 1 ; 2 ; 5 ; 28 ; 1 ; 4 ; 0 ; 63.0 ; 8.0 ; 16 ; 2 ; 0 ; 0.0 ; 8 ; 31.0 ; 20.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::DocFieldProcessorPerThread ; 9 ; 2 ; 1 ; 8 ; 21 ; 0 ; 11 ; 0 ; 238.0 ; 7.0 ; 11 ; 0 ; 1 ; 11.0 ; 4 ; 52.0 ; 41.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::xmlparser::builders::UserInputQueryBuilder ; 5 ; 1 ; 1 ; 4 ; 3 ; 0 ; 3 ; 0 ; 32.0 ; 3.0 ; 10 ; 2 ; 0 ; 1.0 ; 2 ; 13.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::ru::RussianStemFilter ; 5 ; 3 ; 1 ; 4 ; 3 ; 0 ; 1 ; 1 ; 22.0 ; 3.0 ; 16 ; 1 ; 0 ; 0.0 ; 3 ; 9.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::shingle::ShingleFilter ; 4 ; 3 ; 1 ; 3 ; 28 ; 0 ; 10 ; 1 ; 141.0 ; 8.0 ; 16 ; 7 ; 3 ; 0.0 ; 5 ; 66.0 ; 32.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::DocFieldConsumer ; 4 ; 1 ; 4 ; 0 ; 15 ; 3 ; 1 ; 0 ; 3.0 ; 6.0 ; 9 ; 0 ; 0 ; 1.0 ; 0 ; 6.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::compound::hyphenation::CharVector ; 4 ; 1 ; 3 ; 1 ; 45 ; 0 ; 4 ; 0 ; 50.0 ; 10.0 ; 27 ; 4 ; 0 ; 0.0 ; 10 ; 14.0 ; 13.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::FilterManager ; 7 ; 1 ; 2 ; 5 ; 10 ; 0 ; 7 ; 0 ; 35.0 ; 5.0 ; 9 ; 0 ; 0 ; 0.0 ; 4 ; 19.0 ; 7.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::PhraseQuery ; 28 ; 2 ; 20 ; 9 ; 55 ; 0 ; 5 ; 0 ; 90.0 ; 11.0 ; 39 ; 5 ; 0 ; 0.0 ; 10 ; 54.0 ; 28.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::TermsHashConsumer ; 2 ; 1 ; 2 ; 0 ; 21 ; 2 ; 1 ; 0 ; 3.0 ; 7.0 ; 9 ; 0 ; 0 ; 1.0 ; 0 ; 7.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::surround::query::BooleanQueryTst ; 7 ; 1 ; 2 ; 5 ; 3 ; 0 ; 7 ; 0 ; 32.0 ; 3.0 ; 9 ; 0 ; 0 ; 7.0 ; 3 ; 12.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::KeepOnlyLastCommitDeletionPolicy ; 8 ; 1 ; 7 ; 1 ; 3 ; 0 ; 0 ; 0 ; 12.0 ; 3.0 ; 11 ; 0 ; 0 ; 0.0 ; 3 ; 7.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::BooleanScorer ; 9 ; 3 ; 0 ; 9 ; 36 ; 0 ; 10 ; 0 ; 85.0 ; 9.0 ; 17 ; 10 ; 1 ; 0.0 ; 6 ; 27.0 ; 28.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::FieldCacheImpl ; 2 ; 1 ; 0 ; 2 ; 28 ; 1 ; 12 ; 2 ; 24.0 ; 8.0 ; 17 ; 4 ; 0 ; 8.0 ; 8 ; 21.0 ; 8.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::instantiated::InstantiatedTermFreqVector ; 6 ; 1 ; 1 ; 5 ; 36 ; 1 ; 5 ; 0 ; 60.0 ; 9.0 ; 24 ; 5 ; 0 ; 0.0 ; 9 ; 27.0 ; 17.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::DocFieldConsumerPerField ; 3 ; 1 ; 3 ; 0 ; 1 ; 3 ; 0 ; 0 ; 0.0 ; 2.0 ; 9 ; 0 ; 0 ; 0.0 ; 0 ; 2.0 ; 0.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::RepSumByPrefTask ; 8 ; 3 ; 1 ; 7 ; 10 ; 2 ; 1 ; 12 ; 45.0 ; 5.0 ; 46 ; 0 ; 0 ; 0.0 ; 4 ; 33.0 ; 9.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::FormatPostingsPositionsWriter ; 6 ; 2 ; 1 ; 5 ; 10 ; 0 ; 6 ; 0 ; 45.0 ; 5.0 ; 11 ; 0 ; 0 ; 6.0 ; 0 ; 15.0 ; 11.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::FieldsReader ; 17 ; 1 ; 3 ; 15 ; 120 ; 0 ; 11 ; 0 ; 332.0 ; 16.0 ; 9 ; 11 ; 9 ; 0.0 ; 0 ; 119.0 ; 60.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::GCJDirectory ; 3 ; 3 ; 0 ; 3 ; 0 ; 0 ; 0 ; 3 ; 9.0 ; 1.0 ; 29 ; 0 ; 0 ; 0.0 ; 1 ; 7.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::spell::SuggestWord ; 2 ; 1 ; 2 ; 0 ; 1 ; 0 ; 3 ; 0 ; 19.0 ; 2.0 ; 9 ; 0 ; 0 ; 3.0 ; 1 ; 2.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::xmlparser::builders::SpanTermBuilder ; 4 ; 3 ; 1 ; 3 ; 1 ; 0 ; 0 ; 0 ; 9.0 ; 2.0 ; 12 ; 0 ; 0 ; 0.0 ; 2 ; 8.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::utils::Algorithm ; 14 ; 1 ; 2 ; 12 ; 6 ; 0 ; 1 ; 0 ; 204.0 ; 4.0 ; 9 ; 1 ; 1 ; 0.0 ; 3 ; 92.0 ; 44.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::CachingWrapperFilterHelper ; 5 ; 3 ; 2 ; 3 ; 10 ; 0 ; 1 ; 2 ; 38.0 ; 5.0 ; 27 ; 1 ; 0 ; 0.0 ; 5 ; 12.0 ; 9.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::tartarus::snowball::ext::RussianStemmer ; 1 ; 2 ; 0 ; 1 ; 66 ; 0 ; 11 ; 6 ; 540.0 ; 12.0 ; 35 ; 11 ; 11 ; 0.0 ; 1 ; 59.0 ; 98.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::db::Block ; 4 ; 1 ; 2 ; 2 ; 15 ; 0 ; 2 ; 0 ; 47.0 ; 6.0 ; 9 ; 0 ; 0 ; 0.0 ; 0 ; 20.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::HitCollector ; 18 ; 1 ; 18 ; 0 ; 1 ; 12 ; 0 ; 0 ; 0.0 ; 2.0 ; 9 ; 0 ; 0 ; 0.0 ; 2 ; 2.0 ; 0.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::TermVectorMapper ; 4 ; 1 ; 4 ; 0 ; 15 ; 6 ; 2 ; 0 ; 12.0 ; 6.0 ; 9 ; 2 ; 0 ; 0.0 ; 5 ; 6.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::util::OpenBitSet ; 11 ; 2 ; 6 ; 5 ; 861 ; 1 ; 2 ; 0 ; 335.0 ; 42.0 ; 29 ; 0 ; 0 ; 0.0 ; 41 ; 88.0 ; 82.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::ReadTokensTask ; 11 ; 2 ; 0 ; 11 ; 10 ; 0 ; 7 ; 2 ; 66.0 ; 5.0 ; 39 ; 2 ; 1 ; 4.0 ; 4 ; 37.0 ; 13.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::je::Block ; 4 ; 1 ; 2 ; 2 ; 15 ; 0 ; 2 ; 0 ; 45.0 ; 6.0 ; 9 ; 0 ; 0 ; 0.0 ; 0 ; 20.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::util::StringHelper ; 3 ; 1 ; 2 ; 1 ; 3 ; 0 ; 0 ; 0 ; 20.0 ; 3.0 ; 9 ; 0 ; 1 ; 0.0 ; 2 ; 5.0 ; 9.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::swing::models::ListSearcherSimulator ; 16 ; 1 ; 0 ; 16 ; 1 ; 0 ; 0 ; 0 ; 53.0 ; 2.0 ; 9 ; 0 ; 0 ; 0.0 ; 2 ; 27.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::demo::html::Tags ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 1 ; 0 ; 0.0 ; 0.0 ; 9 ; 0 ; 0 ; 0.0 ; 0 ; 0.0 ; 0.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::SetPropTask ; 5 ; 2 ; 0 ; 5 ; 6 ; 0 ; 2 ; 2 ; 19.0 ; 4.0 ; 39 ; 2 ; 0 ; 0.0 ; 4 ; 14.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::LockVerifyServer ; 5 ; 1 ; 0 ; 5 ; 1 ; 0 ; 0 ; 0 ; 57.0 ; 2.0 ; 9 ; 0 ; 1 ; 0.0 ; 1 ; 25.0 ; 9.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::payloads::TokenOffsetPayloadTokenFilter ; 4 ; 3 ; 1 ; 3 ; 1 ; 0 ; 0 ; 1 ; 15.0 ; 2.0 ; 16 ; 0 ; 0 ; 0.0 ; 2 ; 8.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::spans::SpanScorer ; 7 ; 3 ; 2 ; 5 ; 21 ; 1 ; 8 ; 0 ; 57.0 ; 7.0 ; 17 ; 0 ; 0 ; 0.0 ; 5 ; 31.0 ; 15.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::MultiLevelSkipListReader ; 6 ; 1 ; 2 ; 4 ; 45 ; 1 ; 14 ; 0 ; 140.0 ; 10.0 ; 9 ; 14 ; 2 ; 0.0 ; 1 ; 33.0 ; 31.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::DocumentsWriterThreadState ; 3 ; 1 ; 1 ; 2 ; 1 ; 0 ; 6 ; 0 ; 13.0 ; 2.0 ; 9 ; 0 ; 0 ; 6.0 ; 1 ; 4.0 ; 2.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::document::LoadFirstFieldSelector ; 1 ; 2 ; 1 ; 0 ; 1 ; 0 ; 0 ; 0 ; 3.0 ; 2.0 ; 19 ; 0 ; 0 ; 0.0 ; 2 ; 2.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::PrefixFilter ; 6 ; 2 ; 1 ; 5 ; 10 ; 0 ; 2 ; 0 ; 18.0 ; 5.0 ; 21 ; 1 ; 0 ; 0.0 ; 5 ; 14.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::TermVectorsTermsWriter ; 10 ; 2 ; 1 ; 10 ; 78 ; 0 ; 9 ; 1 ; 189.0 ; 13.0 ; 16 ; 0 ; 0 ; 9.0 ; 4 ; 64.0 ; 32.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::Driver ; 5 ; 1 ; 0 ; 5 ; 45 ; 0 ; 3 ; 0 ; 71.0 ; 10.0 ; 9 ; 3 ; 2 ; 0.0 ; 8 ; 29.0 ; 12.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::quality::utils::SubmissionReport ; 7 ; 1 ; 2 ; 5 ; 6 ; 0 ; 4 ; 0 ; 36.0 ; 4.0 ; 9 ; 4 ; 1 ; 0.0 ; 3 ; 17.0 ; 8.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::instantiated::InstantiatedTerm ; 10 ; 1 ; 7 ; 3 ; 66 ; 0 ; 6 ; 0 ; 101.0 ; 12.0 ; 18 ; 4 ; 0 ; 0.0 ; 10 ; 26.0 ; 24.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::instantiated::FieldSetting ; 2 ; 1 ; 1 ; 1 ; 3 ; 0 ; 9 ; 0 ; 17.0 ; 3.0 ; 9 ; 0 ; 0 ; 9.0 ; 2 ; 7.0 ; 6.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::SegmentReader ; 3 ; 3 ; 1 ; 2 ; 6 ; 2 ; 26 ; 5 ; 22.0 ; 4.0 ; 78 ; 16 ; 2 ; 10.0 ; 2 ; 18.0 ; 6.0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::SearchTravRetLoadFieldSelectorTask ; 3 ; 4 ; 0 ; 3 ; 10 ; 0 ; 1 ; 3 ; 22.0 ; 5.0 ; 64 ; 0 ; 0 ; 0.0 ; 4 ; 12.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::standard::ReutersQueries ; 5 ; 1 ; 1 ; 4 ; 0 ; 0 ; 1 ; 0 ; 9.0 ; 1.0 ; 9 ; 0 ; 0 ; 1.0 ; 1 ; 15.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::surround::parser::TokenMgrError ; 5 ; 1 ; 2 ; 3 ; 6 ; 0 ; 5 ; 0 ; 57.0 ; 4.0 ; 27 ; 0 ; 0 ; 1.0 ; 2 ; 26.0 ; 17.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::FormatPostingsDocsWriter ; 9 ; 2 ; 1 ; 8 ; 10 ; 0 ; 14 ; 0 ; 72.0 ; 5.0 ; 11 ; 1 ; 0 ; 13.0 ; 0 ; 23.0 ; 12.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::db::File ; 12 ; 1 ; 4 ; 8 ; 45 ; 0 ; 7 ; 0 ; 183.0 ; 10.0 ; 9 ; 0 ; 1 ; 0.0 ; 0 ; 73.0 ; 24.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::SegmentInfo ; 22 ; 1 ; 13 ; 9 ; 435 ; 0 ; 19 ; 0 ; 467.0 ; 30.0 ; 9 ; 11 ; 2 ; 4.0 ; 5 ; 116.0 ; 114.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::ReadOnlyMultiSegmentReader ; 2 ; 4 ; 1 ; 1 ; 1 ; 0 ; 0 ; 6 ; 6.0 ; 2.0 ; 106 ; 0 ; 0 ; 0.0 ; 0 ; 3.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::StoredFieldsWriter ; 8 ; 2 ; 1 ; 7 ; 55 ; 0 ; 6 ; 1 ; 116.0 ; 11.0 ; 15 ; 0 ; 1 ; 6.0 ; 5 ; 41.0 ; 22.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::xmlparser::CorePlusExtensionsParser ; 8 ; 2 ; 0 ; 8 ; 0 ; 0 ; 0 ; 5 ; 11.0 ; 1.0 ; 15 ; 0 ; 1 ; 0.0 ; 0 ; 9.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::RawPostingList ; 0 ; 1 ; 0 ; 0 ; 0 ; 1 ; 4 ; 0 ; 0.0 ; 0.0 ; 9 ; 0 ; 0 ; 3.0 ; 0 ; 0.0 ; 0.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::ReadTask ; 12 ; 2 ; 2 ; 10 ; 120 ; 4 ; 0 ; 2 ; 116.0 ; 16.0 ; 39 ; 0 ; 0 ; 0.0 ; 11 ; 69.0 ; 31.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::feeds::SimpleDocMaker ; 5 ; 2 ; 1 ; 4 ; 6 ; 1 ; 2 ; 11 ; 18.0 ; 4.0 ; 33 ; 1 ; 1 ; 0.0 ; 2 ; 10.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::NIOFSDirectory ; 2 ; 3 ; 0 ; 2 ; 1 ; 0 ; 0 ; 3 ; 6.0 ; 2.0 ; 29 ; 0 ; 0 ; 0.0 ; 1 ; 6.0 ; 2.0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::FreqProxTermsWriterPerField ; 7 ; 2 ; 2 ; 5 ; 55 ; 0 ; 7 ; 0 ; 96.0 ; 11.0 ; 15 ; 0 ; 0 ; 7.0 ; 3 ; 25.0 ; 22.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::demo::IndexHTML ; 10 ; 1 ; 0 ; 10 ; 3 ; 0 ; 4 ; 0 ; 88.0 ; 3.0 ; 9 ; 4 ; 2 ; 0.0 ; 1 ; 53.0 ; 23.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::nl::DutchStemFilter ; 5 ; 3 ; 1 ; 4 ; 10 ; 0 ; 2 ; 1 ; 33.0 ; 5.0 ; 16 ; 2 ; 0 ; 0.0 ; 5 ; 13.0 ; 12.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::IndexFileDeleter ; 17 ; 1 ; 5 ; 12 ; 91 ; 0 ; 11 ; 0 ; 319.0 ; 14.0 ; 9 ; 9 ; 4 ; 2.0 ; 4 ; 130.0 ; 66.0 ; 3 ; 0 ; 0 ; 0 ; 0 ; 
org::tartarus::snowball::ext::KpStemmer ; 1 ; 2 ; 0 ; 1 ; 153 ; 0 ; 19 ; 6 ; 2032.0 ; 18.0 ; 35 ; 19 ; 17 ; 0.0 ; 1 ; 259.0 ; 351.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
lucli::Lucli ; 12 ; 1 ; 0 ; 12 ; 78 ; 0 ; 19 ; 0 ; 188.0 ; 13.0 ; 9 ; 0 ; 11 ; 4.0 ; 2 ; 80.0 ; 40.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::ar::ArabicStemmer ; 2 ; 1 ; 1 ; 1 ; 28 ; 0 ; 13 ; 0 ; 53.0 ; 8.0 ; 9 ; 0 ; 0 ; 0.0 ; 4 ; 16.0 ; 21.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::DocFieldProcessorPerField ; 3 ; 1 ; 1 ; 2 ; 1 ; 0 ; 6 ; 0 ; 7.0 ; 2.0 ; 9 ; 0 ; 0 ; 6.0 ; 2 ; 4.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::LetterTokenizer ; 3 ; 4 ; 2 ; 1 ; 1 ; 2 ; 0 ; 1 ; 6.0 ; 2.0 ; 21 ; 0 ; 0 ; 0.0 ; 1 ; 3.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::surround::query::SimpleTerm ; 9 ; 2 ; 3 ; 6 ; 66 ; 3 ; 1 ; 1 ; 56.0 ; 12.0 ; 32 ; 1 ; 0 ; 0.0 ; 10 ; 31.0 ; 14.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::SortComparator ; 4 ; 2 ; 1 ; 3 ; 3 ; 0 ; 0 ; 0 ; 19.0 ; 3.0 ; 19 ; 0 ; 0 ; 0.0 ; 2 ; 6.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::th::ThaiWordFilter ; 6 ; 3 ; 1 ; 5 ; 1 ; 0 ; 2 ; 1 ; 39.0 ; 2.0 ; 16 ; 2 ; 0 ; 0.0 ; 2 ; 25.0 ; 8.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::CompoundFileReader ; 8 ; 2 ; 4 ; 4 ; 91 ; 0 ; 5 ; 2 ; 97.0 ; 14.0 ; 27 ; 5 ; 0 ; 0.0 ; 14 ; 41.0 ; 23.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::RAMDirectory ; 26 ; 2 ; 19 ; 7 ; 66 ; 2 ; 3 ; 2 ; 114.0 ; 12.0 ; 36 ; 1 ; 0 ; 2.0 ; 12 ; 55.0 ; 22.0 ; 3 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::memory::AnalyzerUtil ; 10 ; 1 ; 0 ; 10 ; 55 ; 0 ; 2 ; 0 ; 237.0 ; 11.0 ; 9 ; 2 ; 3 ; 0.0 ; 8 ; 63.0 ; 32.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::br::BrazilianStemFilter ; 5 ; 3 ; 1 ; 4 ; 1 ; 0 ; 2 ; 1 ; 21.0 ; 2.0 ; 16 ; 2 ; 0 ; 0.0 ; 2 ; 8.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::CorruptIndexException ; 5 ; 1 ; 5 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3.0 ; 1.0 ; 27 ; 0 ; 0 ; 0.0 ; 1 ; 1.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::QueryTermVector ; 8 ; 1 ; 1 ; 7 ; 36 ; 0 ; 2 ; 0 ; 81.0 ; 9.0 ; 15 ; 2 ; 1 ; 0.0 ; 8 ; 47.0 ; 20.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::SimpleFSLockFactory ; 3 ; 2 ; 1 ; 2 ; 6 ; 0 ; 1 ; 1 ; 24.0 ; 4.0 ; 13 ; 1 ; 0 ; 0.0 ; 3 ; 12.0 ; 9.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::demo::html::Entities ; 6 ; 1 ; 2 ; 4 ; 3 ; 0 ; 2 ; 0 ; 44.0 ; 3.0 ; 9 ; 0 ; 0 ; 0.0 ; 1 ; 26.0 ; 13.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::OpenReaderTask ; 2 ; 2 ; 0 ; 2 ; 1 ; 0 ; 0 ; 2 ; 9.0 ; 2.0 ; 39 ; 0 ; 0 ; 0.0 ; 2 ; 6.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::PerfRunData ; 48 ; 1 ; 37 ; 12 ; 153 ; 0 ; 11 ; 0 ; 132.0 ; 18.0 ; 9 ; 11 ; 0 ; 0.0 ; 18 ; 63.0 ; 27.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::RangeFilter ; 6 ; 2 ; 1 ; 5 ; 36 ; 0 ; 7 ; 0 ; 59.0 ; 9.0 ; 21 ; 7 ; 1 ; 0.0 ; 8 ; 28.0 ; 29.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::ByteBlockPool ; 6 ; 1 ; 4 ; 2 ; 10 ; 0 ; 10 ; 0 ; 77.0 ; 5.0 ; 9 ; 2 ; 0 ; 5.0 ; 5 ; 12.0 ; 11.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::CharArraySet ; 5 ; 1 ; 1 ; 4 ; 45 ; 0 ; 4 ; 0 ; 98.0 ; 10.0 ; 0 ; 4 ; 4 ; 0.0 ; 6 ; 34.0 ; 32.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::NormsWriterPerThread ; 2 ; 2 ; 1 ; 1 ; 15 ; 0 ; 2 ; 0 ; 13.0 ; 6.0 ; 13 ; 0 ; 0 ; 2.0 ; 1 ; 7.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::DocFieldProcessor ; 3 ; 2 ; 0 ; 3 ; 15 ; 0 ; 3 ; 0 ; 37.0 ; 6.0 ; 14 ; 0 ; 0 ; 3.0 ; 6 ; 22.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::xmlparser::builders::SpanQueryBuilderFactory ; 3 ; 2 ; 1 ; 2 ; 6 ; 0 ; 1 ; 0 ; 14.0 ; 4.0 ; 11 ; 0 ; 0 ; 1.0 ; 4 ; 11.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::TermsHashPerField ; 15 ; 2 ; 6 ; 10 ; 136 ; 0 ; 22 ; 0 ; 388.0 ; 17.0 ; 13 ; 7 ; 2 ; 15.0 ; 6 ; 60.0 ; 84.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::ConjunctionScorer ; 5 ; 3 ; 1 ; 4 ; 28 ; 0 ; 5 ; 0 ; 78.0 ; 8.0 ; 17 ; 5 ; 2 ; 0.0 ; 6 ; 25.0 ; 17.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::FormatPostingsFieldsConsumer ; 2 ; 1 ; 2 ; 0 ; 1 ; 1 ; 0 ; 0 ; 0.0 ; 2.0 ; 9 ; 0 ; 0 ; 0.0 ; 0 ; 2.0 ; 0.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
